Fraction Removed,LCC Size,Number of Components
0.2676,1148,10
0.2678,1147,10
0.2680,1146,10
0.2682,1145,10
0.2684,1144,10
0.2686,1143,10
0.2688,1141,11
0.2690,1140,11
0.2692,1139,11
0.2694,1138,11
0.2696,1136,12
0.2698,1135,12
0.2700,1134,12
0.2702,1133,12
0.2704,1132,12
0.2706,1131,12
0.2708,1130,12
0.2710,1129,12
0.2712,1128,12
0.2714,1127,12
0.2716,1123,13
0.2718,1122,13
0.2720,1121,13
0.2722,1120,13
0.2724,1119,13
0.2726,1118,13
0.2728,1117,13
0.2730,1116,13
0.2732,1115,13
0.2734,1114,13
0.2736,1113,13
0.2738,1112,13
0.2740,1111,13
0.2742,1110,13
0.2744,1109,13
0.2746,1108,13
0.2748,1107,13
0.2750,1106,13
0.2752,1105,13
0.2754,1104,13
0.2756,1103,13
0.2758,1102,13
0.2760,1101,13
0.2762,1100,13
0.2764,1099,13
